Dataset,Model,Step,embedding_norm,logit_norm,l1_norm,weight_variance,Avg_Probability
OWT,Model 30M,1000,99.79356384277344,430.8788146972656,347894.46875,0.0005160327418707311,0.06898610325157642
OWT,Model 30M,1500,105.61228942871094,507.4369201660156,366891.65625,0.0005779642960987985,0.08896525566279888
OWT,Model 30M,2000,111.1974105834961,553.6951904296875,385011.4375,0.0006407100590877235,0.09921604864299298
OWT,Model 30M,2500,116.4976577758789,580.8588256835938,402107.125,0.000703244935721159,0.10099859367311001
OWT,Model 30M,3000,121.51708984375,602.756103515625,418165.8125,0.0007651505875401199,0.09790142692625523
OWT,Model 30M,3500,126.37350463867188,620.3598022460938,433710.625,0.000827530981041491,0.10207322258502245
OWT,Model 30M,4000,131.0886688232422,635.0879516601562,448754.0,0.0008904355927370489,0.10958169519156218
OWT,Model 30M,4500,135.628173828125,657.9204711914062,463235.8125,0.0009531736141070724,0.11615450149029494
OWT,Model 30M,5000,139.97607421875,679.8693237304688,477036.25,0.0010152659378945827,0.1158911935314536
OWT,Model 30M,5500,144.21946716308594,698.9649047851562,490557.3125,0.0010777548886835575,0.11065558923780919
OWT,Model 30M,6000,148.32150268554688,711.7977905273438,503572.4375,0.0011399359209463,0.1203943746611476
OWT,Model 30M,6500,152.35836791992188,717.2390747070312,516397.03125,0.0012028315104544163,0.11548980297893285
OWT,Model 30M,7000,156.25979614257812,717.3643798828125,528790.0625,0.0012652218574658036,0.11224598108232021
OWT,Model 30M,7500,160.077392578125,714.8253173828125,540942.25,0.001327798585407436,0.11348455119878054
OWT,Model 30M,8000,163.72915649414062,708.738037109375,552528.5,0.0013890701811760664,0.12517645550519227
OWT,Model 30M,8500,167.36778259277344,705.174072265625,564052.25,0.0014514962676912546,0.12869354772567748
OWT,Model 30M,9000,170.8981170654297,703.4766235351562,575275.375,0.0015133752021938562,0.12534627283364536
OWT,Model 30M,9500,174.35789489746094,700.027099609375,586271.25,0.0015752711333334446,0.1268958060517907
OWT,Model 30M,10000,177.76524353027344,697.2950439453125,597098.625,0.0016374420374631882,0.12143364312499762
OWT,Model 30M,10500,181.09298706054688,699.6499633789062,607681.5,0.001699320855550468,0.12440723553299904
OWT,Model 30M,11000,184.35186767578125,700.5939331054688,618003.375,0.0017610316863283515,0.12813293006271123
OWT,Model 30M,11500,187.5472869873047,704.3472900390625,628159.625,0.0018226096872240305,0.12307985836267471
OWT,Model 30M,12000,190.69297790527344,704.08251953125,638133.25,0.0018842630088329315,0.1351363970115781
OWT,Model 30M,12500,193.78611755371094,702.1444091796875,648017.0,0.0019458861788734794,0.1270796498581767
OWT,Model 30M,13000,196.80393981933594,699.7032470703125,657595.3125,0.002006964758038521,0.13232825572788715
OWT,Model 30M,13500,199.80224609375,694.1219482421875,667186.9375,0.0020685831550508738,0.12910704989731311
OWT,Model 30M,14000,202.7710723876953,686.7079467773438,676654.125,0.0021305130794644356,0.13400206032395362
OWT,Model 30M,14500,205.66346740722656,678.1442260742188,685909.9375,0.0021917270496487617,0.1406552920639515
OWT,Model 30M,15000,208.5238037109375,673.4464721679688,695009.25,0.002253115875646472,0.13125260693579913
OWT,Model 30M,15500,211.35882568359375,670.5775756835938,704020.5,0.002314797369763255,0.1329427353516221
OWT,Model 30M,16000,214.15850830078125,669.8311767578125,712917.0625,0.002376527525484562,0.14513969917595387
OWT,Model 30M,16500,216.9197235107422,668.4064331054688,721750.1875,0.002438205061480403,0.1385301867797971
OWT,Model 30M,17000,219.6519775390625,666.9348754882812,730440.0625,0.0025000141467899084,0.13163320000469686
OWT,Model 30M,17500,222.30606079101562,664.513427734375,738927.5625,0.002560794586315751,0.14011807970702647
OWT,Model 30M,18000,224.9517822265625,667.4005737304688,747387.0,0.002622111001983285,0.14287226697802544
OWT,Model 30M,18500,227.56857299804688,671.4854125976562,755755.75,0.0026834693271666765,0.1393599610030651
OWT,Model 30M,19000,230.14739990234375,677.9539184570312,763927.875,0.0027446330059319735,0.14107497756928206
OWT,Model 30M,19500,232.71450805664062,678.5856323242188,772170.5625,0.0028062034398317337,0.14217428754270076
OWT,Model 30M,20000,235.23147583007812,673.4613037109375,780235.5,0.0028672327753156424,0.14099753315746785
OWT,Model 30M,20500,237.72816467285156,671.7598266601562,788276.625,0.0029284206684678793,0.1418164052963257
OWT,Model 30M,21000,240.2152862548828,669.6984252929688,796263.0,0.002990015549585223,0.1458617604225874
OWT,Model 30M,21500,242.65907287597656,670.059814453125,804079.5,0.0030511622317135334,0.14071412744373082
OWT,Model 30M,22000,245.1002655029297,667.5623779296875,811907.625,0.0031128611881285906,0.1448198553174734
OWT,Model 30M,22500,247.4781494140625,663.7803955078125,819523.375,0.003173554316163063,0.1392997472807765
OWT,Model 30M,23000,249.88180541992188,661.1705322265625,827192.5,0.003235500305891037,0.1450676361769438
OWT,Model 30M,23500,252.29315185546875,661.1058959960938,834952.0625,0.0032982463017106056,0.14752460856735705
OWT,Model 30M,24000,254.6182098388672,662.180419921875,842384.9375,0.0033593177795410156,0.14450769671797753
OWT,Model 30M,24500,256.96337890625,668.7394409179688,849939.1875,0.0034214849583804607,0.14579612486064433
OWT,Model 30M,25000,259.2727966308594,674.2058715820312,857342.0,0.0034832614473998547,0.1452246467769146
OWT,Model 30M,25500,261.56707763671875,683.5030517578125,864679.5625,0.003545180195942521,0.14529526934027673
OWT,Model 30M,26000,263.8292236328125,693.0862426757812,871946.8125,0.0036067659966647625,0.1487355988174677
OWT,Model 30M,26500,266.05810546875,701.8179931640625,879090.3125,0.0036679646000266075,0.1458467542529106
OWT,Model 30M,27000,268.325439453125,714.4984741210938,886370.625,0.0037307473830878735,0.15408282889425753
OWT,Model 30M,27500,270.57818603515625,727.3902587890625,893594.0,0.0037936540320515633,0.14212559978663922
OWT,Model 30M,28000,272.8086242675781,737.85693359375,900770.125,0.0038564554415643215,0.14560793410241604
OWT,Model 30M,28500,274.9998474121094,741.2249145507812,907771.125,0.0039186556823551655,0.14842923305928707
OWT,Model 30M,29000,276.1072692871094,744.17724609375,911340.875,0.003950279671698809,0.15256071889400483
OWT,Model 7M,0,50.72715759277344,50.59506607055664,102656.359375,0.0004000134358648211,2.5062240245460998e-05
OWT,Model 7M,500,54.137115478515625,274.082275390625,109298.921875,0.00045559968566522,0.057281293865293265
OWT,Model 7M,1000,57.93302917480469,396.5143127441406,116426.8828125,0.0005217281286604702,0.057210633374750616
OWT,Model 7M,1500,61.65444564819336,475.4773864746094,123351.96875,0.0005909059545956552,0.06901617557555437
OWT,Model 7M,2000,65.21843719482422,530.63525390625,129980.359375,0.0006611934513784945,0.08243634850531817
OWT,Model 7M,2500,68.59439849853516,567.2213134765625,136268.3125,0.0007314149988815188,0.08565287960320711
OWT,Model 7M,3000,71.74041748046875,600.83740234375,142095.125,0.0008000436937436461,0.08548015517741442
OWT,Model 7M,3500,74.76441955566406,625.0264892578125,147693.921875,0.0008689127280376852,0.08694078930467367
OWT,Model 7M,4000,77.70625305175781,635.3441772460938,153136.9375,0.0009386382880620658,0.09971375751495361
OWT,Model 7M,4500,80.52861022949219,644.8400268554688,158336.4375,0.001008060877211392,0.10258130998164415
OWT,Model 7M,5000,83.23587799072266,655.65478515625,163326.0625,0.0010769795626401901,0.10383889903873206
OWT,Model 7M,5500,85.86588287353516,670.4127197265625,168183.09375,0.00114611373282969,0.09853067111223936
OWT,Model 7M,6000,88.40880584716797,684.4417724609375,172861.0,0.0012150037800893188,0.10748356860876083
OWT,Model 7M,6500,90.90741729736328,694.3963012695312,177490.40625,0.0012846504105255008,0.10054156345874071
OWT,Model 7M,7000,93.3101577758789,700.5618896484375,181914.78125,0.001353457453660667,0.09781306355446577
OWT,Model 7M,7500,95.65650177001953,702.8208618164062,186252.625,0.0014223813777789474,0.09801752308011055
OWT,Model 7M,8000,97.90814971923828,698.7808227539062,190401.84375,0.0014901329996064305,0.1101602246388793
OWT,Model 7M,8500,100.14089965820312,696.3338623046875,194531.234375,0.0015588720561936498,0.11186463535577058
OWT,Model 7M,9000,102.31217193603516,693.2223510742188,198555.234375,0.0016272059874609113,0.10796246651560068
OWT,Model 7M,9500,104.44773864746094,695.5272827148438,202511.359375,0.0016958442283794284,0.11114904395490885
OWT,Model 7M,10000,106.55561065673828,702.21875,206407.90625,0.0017649828223511577,0.10700616082549096
OWT,Model 7M,10500,108.63426208496094,711.8065795898438,210252.859375,0.0018345167627558112,0.10632566663622856
OWT,Model 7M,11000,110.67479705810547,719.421142578125,214046.0625,0.001904082135297358,0.1135711135417223
OWT,Model 7M,11500,112.67005920410156,725.795654296875,217748.40625,0.001973355421796441,0.10515041361749172
OWT,Model 7M,12000,114.61813354492188,726.68408203125,221333.8125,0.0020421852823346853,0.11569383870810271
OWT,Model 7M,12500,116.5479965209961,723.9658203125,224901.84375,0.0021115352865308523,0.11010170892626048
OWT,Model 7M,13000,118.43115234375,717.8505859375,228381.53125,0.002180322539061308,0.11543047232925892
OWT,Model 7M,13500,120.29571533203125,712.8888549804688,231844.78125,0.002249516546726227,0.10869541960209608
OWT,Model 7M,14000,122.16683197021484,709.0634155273438,235332.78125,0.002320040948688984,0.11680501647293567
OWT,Model 7M,14500,124.00731658935547,707.8478393554688,238753.28125,0.002390472451224923,0.12033277457952499
OWT,Model 7M,15000,125.80133056640625,713.5691528320312,242070.875,0.0024601388722658157,0.11367551104724408
OWT,Model 7M,15500,127.57469940185547,724.0135498046875,245349.0625,0.0025299866683781147,0.11321340317279101
OWT,Model 7M,16000,129.3484649658203,732.225830078125,248611.46875,0.0026008295826613903,0.12230495274066926
OWT,Model 7M,16500,131.09930419921875,737.8519287109375,251886.84375,0.0026717151049524546,0.1202213847488165
OWT,Model 7M,17000,132.81411743164062,740.7949829101562,255067.609375,0.0027420653495937586,0.11503051249682904
OWT,Model 7M,17500,134.51258850097656,743.3854370117188,258217.78125,0.00281264609657228,0.11706001027673484
OWT,Model 7M,18000,136.18370056152344,745.866943359375,261320.5625,0.002882966073229909,0.12155600879341363
OWT,Model 7M,18500,137.85205078125,749.6406860351562,264426.8125,0.002954035997390747,0.12003898522257805
OWT,Model 7M,19000,139.48948669433594,754.167724609375,267451.0625,0.0030246302485466003,0.12100403990596532
OWT,Model 7M,19500,141.11231994628906,756.465576171875,270467.5,0.0030954175163060427,0.12156198893487453
OWT,Model 7M,20000,142.72463989257812,755.4613037109375,273467.90625,0.0031665570568293333,0.11773587890714407
OWT,Model 7M,20500,144.3315887451172,757.0108032226562,276461.1875,0.0032382637728005648,0.12169961704313755
OWT,Model 7M,21000,145.93353271484375,756.6005249023438,279452.59375,0.003310546511784196,0.1218591914176941
OWT,Model 7M,21500,147.49349975585938,758.5458374023438,282342.875,0.003381701186299324,0.1178624629676342
OWT,Model 7M,22000,149.05235290527344,760.4927978515625,285267.4375,0.003453560872003436,0.12232760699838399
OWT,Model 7M,22500,150.57188415527344,761.69775390625,288090.625,0.003524336265400052,0.1200345250889659
OWT,Model 7M,23000,152.1189727783203,758.8602294921875,290963.34375,0.00359713239595294,0.12256977545469999
OWT,Model 7M,23500,153.65057373046875,758.2704467773438,293822.75,0.003669931786134839,0.1218846587613225
OWT,Model 7M,24000,155.1365509033203,751.5466918945312,296622.28125,0.0037412606179714203,0.12315728539228439
OWT,Model 7M,24500,156.64291381835938,744.8983154296875,299439.0,0.003814268857240677,0.1215855485573411
OWT,Model 7M,25000,158.1104278564453,735.8594970703125,302173.5,0.0038860724307596684,0.11892637007683515
OWT,Model 7M,25500,159.59120178222656,727.9573974609375,304914.4375,0.003959203138947487,0.12215459436923265
OWT,Model 7M,26000,161.04986572265625,720.0274047851562,307636.5,0.004031907767057419,0.12179800040274859
OWT,Model 7M,26500,162.46115112304688,712.7054443359375,310257.53125,0.004102880600839853,0.12053083366900683
OWT,Model 7M,27000,163.89747619628906,704.0279541015625,312928.15625,0.004175749607384205,0.12692230056971313
OWT,Model 7M,27500,165.32911682128906,694.7550048828125,315603.8125,0.004249018616974354,0.12192754824459552
OWT,Model 7M,28000,166.74859619140625,687.3123779296875,318248.8125,0.00432229321449995,0.12041743280738593
OWT,Model 7M,28500,168.15771484375,680.0281982421875,320870.15625,0.004395655356347561,0.12292696572095156
OWT,Model 7M,29000,168.8787078857422,678.6529541015625,322208.8125,0.004433429799973965,0.1260964832007885
