token_id,token_str,count,log_count
23355, unm,567,2.7535830588929064
12165, qualified,567,2.7535830588929064
8951, CL,567,2.7535830588929064
21296,aires,566,2.7528164311882715
2854, drug,566,2.7528164311882715
50081, ordained,566,2.7528164311882715
31900,Marc,566,2.7528164311882715
13051, Anderson,566,2.7528164311882715
9942, GR,566,2.7528164311882715
17291,isch,566,2.7528164311882715
15217, founder,566,2.7528164311882715
32685, hyster,566,2.7528164311882715
8330, Wednesday,566,2.7528164311882715
14167, joining,566,2.7528164311882715
42210, vigorously,566,2.7528164311882715
14090,Names,566,2.7528164311882715
14999, lacking,566,2.7528164311882715
8947,ova,566,2.7528164311882715
9877,zi,566,2.7528164311882715
13535,idi,566,2.7528164311882715
39222, continental,566,2.7528164311882715
26822,cock,566,2.7528164311882715
9499,Ke,566,2.7528164311882715
33351, Chin,566,2.7528164311882715
26761, inspire,565,2.7520484478194387
21727,Dam,565,2.7520484478194387
29093, bullets,565,2.7520484478194387
34529,chap,565,2.7520484478194387
7069, Sum,565,2.7520484478194387
19674,riving,565,2.7520484478194387
31987,tin,565,2.7520484478194387
6552, excell,565,2.7520484478194387
23986, meditation,565,2.7520484478194387
29138, threaten,565,2.7520484478194387
3219,gest,564,2.751279103983342
1917, sever,564,2.751279103983342
13968, stained,564,2.751279103983342
34911,ourses,564,2.751279103983342
19841, imprisonment,564,2.751279103983342
17208, drinks,564,2.751279103983342
9808, Jac,564,2.751279103983342
15416,ammed,564,2.751279103983342
24456, Friends,564,2.751279103983342
18909,inge,564,2.751279103983342
24853, bridges,564,2.751279103983342
26519,roleum,564,2.751279103983342
24473, inevitably,563,2.7505083948513462
8786, Republican,563,2.7505083948513462
16910,Tim,563,2.7505083948513462
25431,alia,563,2.7505083948513462
22408,throw,563,2.7505083948513462
39681,travel,563,2.7505083948513462
35983, swo,563,2.7505083948513462
8397, Dev,563,2.7505083948513462
10045,idad,563,2.7505083948513462
11969,equal,563,2.7505083948513462
10724, pulse,563,2.7505083948513462
24560,oks,563,2.7505083948513462
10862,pression,563,2.7505083948513462
38976,requent,563,2.7505083948513462
10336, architecture,563,2.7505083948513462
24465, Gill,562,2.749736315569061
3180,odes,562,2.749736315569061
5036,ech,562,2.749736315569061
20570,034,562,2.749736315569061
32663,ATIONS,562,2.749736315569061
36074, exaggerated,562,2.749736315569061
35766, comfortably,562,2.749736315569061
27365,alry,562,2.749736315569061
26892, cardinal,562,2.749736315569061
28098, Bir,562,2.749736315569061
8945, emergency,562,2.749736315569061
4449,BS,562,2.749736315569061
28865, ribbon,562,2.749736315569061
19719,kee,562,2.749736315569061
1865, conne,561,2.748962861256161
23787,mons,561,2.748962861256161
15981, inspection,561,2.748962861256161
34197, Apollo,561,2.748962861256161
44684,feit,561,2.748962861256161
21484,Smith,561,2.748962861256161
50165,MEN,561,2.748962861256161
13525, Full,561,2.748962861256161
26478, 1914,561,2.748962861256161
37914, whipped,561,2.748962861256161
20697, unreasonable,561,2.748962861256161
2916, contr,561,2.748962861256161
34165, penetrate,561,2.748962861256161
10289, carrier,561,2.748962861256161
27009, destructive,560,2.7481880270062002
22428, NEW,560,2.7481880270062002
12207, acceptable,560,2.7481880270062002
6377,page,560,2.7481880270062002
22803, slid,560,2.7481880270062002
32305, quer,560,2.7481880270062002
38955, parsley,560,2.7481880270062002
19467,Lib,560,2.7481880270062002
25779,printed,560,2.7481880270062002
3861, prot,560,2.7481880270062002
20631,cern,560,2.7481880270062002
20554, Oliver,560,2.7481880270062002
33924, courtyard,560,2.7481880270062002
43660, hides,560,2.7481880270062002
38711, Fletcher,559,2.747411807886423
5445, exposure,559,2.747411807886423
13698, aims,559,2.747411807886423
49348,Spain,559,2.747411807886423
33019,acted,559,2.747411807886423
39848, restrained,559,2.747411807886423
3773, players,559,2.747411807886423
50026, Went,559,2.747411807886423
27692, Probably,559,2.747411807886423
43056, granite,559,2.747411807886423
17587, pays,559,2.747411807886423
38141, begging,559,2.747411807886423
38896,possibly,559,2.747411807886423
45784, roofs,559,2.747411807886423
18733, Garden,559,2.747411807886423
45577, accuse,559,2.747411807886423
47817, commonplace,559,2.747411807886423
18477,annah,558,2.7466341989375787
13991, suggestions,558,2.7466341989375787
1752,abl,558,2.7466341989375787
26426, desperately,558,2.7466341989375787
17245, backed,558,2.7466341989375787
11106, cited,558,2.7466341989375787
29116, settling,558,2.7466341989375787
25430,mile,558,2.7466341989375787
2027,hing,558,2.7466341989375787
10022, Accordingly,558,2.7466341989375787
44600, Athen,558,2.7466341989375787
41910, Isle,558,2.7466341989375787
3714, ps,558,2.7466341989375787
27748,European,558,2.7466341989375787
30213,Nobody,557,2.745855195173729
20849, exhibition,557,2.745855195173729
6854,utor,557,2.745855195173729
34081, editions,557,2.745855195173729
16745, shaped,557,2.745855195173729
31974,telling,557,2.745855195173729
17270,idding,557,2.745855195173729
24209, Treasury,557,2.745855195173729
42821, richest,557,2.745855195173729
31175, abolished,557,2.745855195173729
16135,Full,557,2.745855195173729
2719, Rep,557,2.745855195173729
21739, Liberal,557,2.745855195173729
20100,arson,556,2.7450747915820575
47318,intelligence,556,2.7450747915820575
28886,East,556,2.7450747915820575
32567,otte,556,2.7450747915820575
35022,gins,556,2.7450747915820575
17713, dy,556,2.7450747915820575
32577, Sally,556,2.7450747915820575
41594, surrendered,556,2.7450747915820575
15687, announcement,556,2.7450747915820575
13571, ticket,555,2.7442929831226763
40687, observes,555,2.7442929831226763
45623,hew,555,2.7442929831226763
12759, gotten,555,2.7442929831226763
36943, Territory,555,2.7442929831226763
21213, abrupt,555,2.7442929831226763
30037, lime,555,2.7442929831226763
23806, nail,555,2.7442929831226763
44489, Naples,555,2.7442929831226763
35503, Rosa,555,2.7442929831226763
44436, allegiance,555,2.7442929831226763
7133, intensity,555,2.7442929831226763
9975, SP,555,2.7442929831226763
19223, Tu,555,2.7442929831226763
4785,PP,555,2.7442929831226763
14079, prosecution,555,2.7442929831226763
46627,ofs,554,2.74350976472843
13591, Kong,554,2.74350976472843
40677, policeman,554,2.74350976472843
48163, minded,554,2.74350976472843
21664, Maur,554,2.74350976472843
15009, spir,554,2.74350976472843
24270,seed,554,2.74350976472843
8515,ifts,554,2.74350976472843
13749,icker,554,2.74350976472843
23954,Area,554,2.74350976472843
14917, engines,554,2.74350976472843
37475, eighteenth,554,2.74350976472843
12657, drain,554,2.74350976472843
7618, Carol,553,2.7427251313046983
47443, moderation,553,2.7427251313046983
18942,Green,553,2.7427251313046983
37977, applaud,553,2.7427251313046983
10466, implied,553,2.7427251313046983
4865, binding,553,2.7427251313046983
9274,idents,553,2.7427251313046983
6833, manufacture,553,2.7427251313046983
22392, insects,553,2.7427251313046983
43656, hardened,553,2.7427251313046983
41193,increasing,553,2.7427251313046983
43146,Cath,553,2.7427251313046983
17361, Sydney,553,2.7427251313046983
10010,ctic,553,2.7427251313046983
21058, resume,553,2.7427251313046983
7387, ble,553,2.7427251313046983
26348, closet,553,2.7427251313046983
15571, explaining,553,2.7427251313046983
39609, instincts,552,2.741939077729199
8109, supporting,552,2.741939077729199
3671,fs,552,2.741939077729199
28645,Unless,552,2.741939077729199
22564, revolutionary,552,2.741939077729199
44494, warmed,552,2.741939077729199
18296, Mind,552,2.741939077729199
16022, exceptions,552,2.741939077729199
16040, Price,552,2.741939077729199
9469, patent,551,2.741151598851785
47721, Ladies,551,2.741151598851785
3909, online,551,2.741151598851785
9832,Tem,551,2.741151598851785
31177,Supreme,551,2.741151598851785
14744,700,551,2.741151598851785
17966, Warren,551,2.741151598851785
32983, weed,551,2.741151598851785
32975, parcel,551,2.741151598851785
36765,dry,551,2.741151598851785
6210, wel,551,2.741151598851785
38539, richer,551,2.741151598851785
10845,PAR,551,2.741151598851785
39447, Scripture,551,2.741151598851785
29988,thirds,551,2.741151598851785
19761, Bed,550,2.7403626894942437
9245,si,550,2.7403626894942437
7020, ton,550,2.7403626894942437
27062, 1917,550,2.7403626894942437
19622,GER,550,2.7403626894942437
11067, Six,550,2.7403626894942437
38871, curled,550,2.7403626894942437
24099,February,550,2.7403626894942437
36818, tyr,550,2.7403626894942437
27143, ginger,550,2.7403626894942437
9309, Georg,550,2.7403626894942437
18408,iffs,550,2.7403626894942437
8278, disput,549,2.739572344450092
25394, confronted,549,2.739572344450092
4671,icip,549,2.739572344450092
8507, nerv,549,2.739572344450092
6286,sible,549,2.739572344450092
17084, strengthen,549,2.739572344450092
42380, nineteen,549,2.739572344450092
39013,protection,549,2.739572344450092
19716, Ve,549,2.739572344450092
10364,ologist,549,2.739572344450092
32618,Joseph,549,2.739572344450092
23420, farming,549,2.739572344450092
47672, striving,549,2.739572344450092
18024, skilled,548,2.738780558484369
20240,aca,548,2.738780558484369
31802, Viv,548,2.738780558484369
11568, Dig,548,2.738780558484369
9838, rein,548,2.738780558484369
12962, Mas,548,2.738780558484369
22767,reed,548,2.738780558484369
27771, carn,548,2.738780558484369
11262, Bu,548,2.738780558484369
42837, lame,548,2.738780558484369
16581, cats,548,2.738780558484369
33214, sulph,548,2.738780558484369
18418, exercises,548,2.738780558484369
37429, hostility,548,2.738780558484369
13400, inserted,548,2.738780558484369
45260,worked,548,2.738780558484369
4568, Rec,548,2.738780558484369
39190, evenings,548,2.738780558484369
20707,mart,547,2.737987326333431
9111,bu,547,2.737987326333431
9189, facilities,547,2.737987326333431
11550,yg,547,2.737987326333431
18253, sul,547,2.737987326333431
11364,DI,547,2.737987326333431
7822,athy,547,2.737987326333431
32521, Fleet,547,2.737987326333431
2235, pri,547,2.737987326333431
12892,oro,547,2.737987326333431
6882, cond,547,2.737987326333431
6498, operating,547,2.737987326333431
29962, sights,547,2.737987326333431
26613,district,546,2.7371926427047373
13908, hack,546,2.7371926427047373
44091, volcanic,546,2.7371926427047373
23073,ulk,546,2.7371926427047373
13184, suicide,546,2.7371926427047373
29105,practice,546,2.7371926427047373
8123, channels,546,2.7371926427047373
25451, illusion,546,2.7371926427047373
48055, Violet,546,2.7371926427047373
7810,ASS,546,2.7371926427047373
24753,Until,546,2.7371926427047373
13539,ashes,546,2.7371926427047373
28005, monkey,546,2.7371926427047373
10656, administrative,546,2.7371926427047373
20172,union,546,2.7371926427047373
47524,uminous,546,2.7371926427047373
28187, rescued,546,2.7371926427047373
7475,Gen,546,2.7371926427047373
13372, assistant,545,2.7363965022766426
22336, flick,545,2.7363965022766426
16292,uling,545,2.7363965022766426
38134, stray,545,2.7363965022766426
7396,ORT,545,2.7363965022766426
27659, Stuart,545,2.7363965022766426
35956, cripp,545,2.7363965022766426
13676,odge,545,2.7363965022766426
38266, Allan,545,2.7363965022766426
3607, properties,545,2.7363965022766426
24407,ARM,545,2.7363965022766426
20877, Nan,545,2.7363965022766426
11078,rin,545,2.7363965022766426
32434, devised,545,2.7363965022766426
8390,eper,544,2.73559889969818
11701, improvements,544,2.73559889969818
37963, Mam,544,2.73559889969818
14935, lets,544,2.73559889969818
48202, gond,544,2.73559889969818
19810, Others,544,2.73559889969818
17461,ambling,544,2.73559889969818
20028, demonstration,544,2.73559889969818
36874,angling,544,2.73559889969818
2558, percent,544,2.73559889969818
19704, conject,544,2.73559889969818
21961, soap,544,2.73559889969818
34852, declares,544,2.73559889969818
10925,................,544,2.73559889969818
7543, 47,544,2.73559889969818
23853,cro,544,2.73559889969818
34584, insignificant,544,2.73559889969818
19822,atted,543,2.734799829588847
26525, Ada,543,2.734799829588847
49307, conscient,543,2.734799829588847
20617,vari,543,2.734799829588847
28512,Cut,543,2.734799829588847
3126, environment,543,2.734799829588847
12611, preliminary,543,2.734799829588847
41868, sensations,543,2.734799829588847
11930,Location,543,2.734799829588847
22563, repetition,543,2.734799829588847
13729, Gre,543,2.734799829588847
15726, handled,543,2.734799829588847
12774, sque,543,2.734799829588847
5251,level,542,2.733999286538387
6143,apers,542,2.733999286538387
37039, spacious,542,2.733999286538387
42593, Clifford,542,2.733999286538387
30443, grinned,542,2.733999286538387
44958, flourish,542,2.733999286538387
43424, Socrates,542,2.733999286538387
41390,Professor,542,2.733999286538387
34114,Pacific,542,2.733999286538387
27810, enforced,542,2.733999286538387
46944, crawled,542,2.733999286538387
6867, typical,542,2.733999286538387
2414,cret,542,2.733999286538387
6625, Rob,542,2.733999286538387
32469, simmer,542,2.733999286538387
14577,degree,541,2.7331972651065692
7248, regulation,541,2.7331972651065692
49286, Esq,541,2.7331972651065692
30438, MAR,541,2.7331972651065692
22930,Hen,541,2.7331972651065692
36977, Glad,541,2.7331972651065692
24655, stepping,541,2.7331972651065692
25436, realised,541,2.7331972651065692
3119,istance,541,2.7331972651065692
13054, Lewis,541,2.7331972651065692
45743,Above,541,2.7331972651065692
16585, discussing,541,2.7331972651065692
41118, Corinth,540,2.7323937598229686
3624,rief,540,2.7323937598229686
25128, doubled,540,2.7323937598229686
12326, throws,540,2.7323937598229686
42189, intensely,540,2.7323937598229686
11280, buying,540,2.7323937598229686
887,ffect,540,2.7323937598229686
48393, skirts,540,2.7323937598229686
17885, Douglas,540,2.7323937598229686
15490,Day,540,2.7323937598229686
4053,vention,539,2.7315887651867388
26624, associates,539,2.7315887651867388
18914,_-,539,2.7315887651867388
24875,pired,539,2.7315887651867388
39103, speedy,539,2.7315887651867388
35264,actually,539,2.7315887651867388
6561, secondary,539,2.7315887651867388
48941,WARD,539,2.7315887651867388
30445, Certainly,539,2.7315887651867388
16495, Sin,539,2.7315887651867388
40496, admon,538,2.7307822756663893
23202, Stein,538,2.7307822756663893
35816, migrant,538,2.7307822756663893
24103, Fitz,538,2.7307822756663893
19926, Mes,538,2.7307822756663893
36064, rifles,538,2.7307822756663893
17262, agon,538,2.7307822756663893
20285,counter,538,2.7307822756663893
23935, adul,538,2.7307822756663893
48497,eat,538,2.7307822756663893
29532,Grand,538,2.7307822756663893
19186, formally,538,2.7307822756663893
12605, Op,538,2.7307822756663893
28788, resemble,537,2.7299742856995555
6443,core,537,2.7299742856995555
27553, verd,537,2.7299742856995555
45540, stature,537,2.7299742856995555
22167, offspring,537,2.7299742856995555
21412,lov,537,2.7299742856995555
8610, COM,537,2.7299742856995555
13404,rass,537,2.7299742856995555
15103, Bat,537,2.7299742856995555
39835,OTHER,537,2.7299742856995555
9080, diameter,537,2.7299742856995555
35314,ousands,537,2.7299742856995555
35208,developed,537,2.7299742856995555
16765, Hum,537,2.7299742856995555
30887,animals,537,2.7299742856995555
10345, weren,537,2.7299742856995555
3934,osure,536,2.72916478969277
31457,lander,536,2.72916478969277
13959, exempt,536,2.72916478969277
29993,blance,536,2.72916478969277
35477,recognized,536,2.72916478969277
16400, overwhelming,536,2.72916478969277
43441,yster,536,2.72916478969277
15590, Var,536,2.72916478969277
23395, nicely,536,2.72916478969277
22340,prev,536,2.72916478969277
7743, Secret,536,2.72916478969277
6784,MR,536,2.72916478969277
1970,iod,536,2.72916478969277
10971,Finally,536,2.72916478969277
33729,opening,536,2.72916478969277
24238, obstacles,536,2.72916478969277
40998, Clayton,536,2.72916478969277
42062, orderly,535,2.7283537820212285
20840, Past,535,2.7283537820212285
8367, PH,535,2.7283537820212285
13209, Bab,535,2.7283537820212285
23394, hen,535,2.7283537820212285
7348,utely,535,2.7283537820212285
36964,gard,535,2.7283537820212285
2936, ur,535,2.7283537820212285
10634,MENT,535,2.7283537820212285
17351, circulation,535,2.7283537820212285
14177, tries,535,2.7283537820212285
48920,waters,535,2.7283537820212285
12656, expectations,535,2.7283537820212285
13456,sky,534,2.727541257028556
15766,eler,534,2.727541257028556
6719,eles,534,2.727541257028556
20253,asket,534,2.727541257028556
3708, status,534,2.727541257028556
2890,ties,534,2.727541257028556
10630, consumer,534,2.727541257028556
15072, retirement,534,2.727541257028556
9779,reams,534,2.727541257028556
17014,addle,534,2.727541257028556
15136, nec,534,2.727541257028556
15507,speed,534,2.727541257028556
10011, SC,534,2.727541257028556
7904, 46,534,2.727541257028556
19112, varieties,534,2.727541257028556
30363, baked,534,2.727541257028556
48277, CCC,534,2.727541257028556
35821, suburbs,534,2.727541257028556
9720,asi,534,2.727541257028556
23864,icar,534,2.727541257028556
17099, ber,533,2.7267272090265724
5916,arp,533,2.7267272090265724
7866, starts,533,2.7267272090265724
23135,Accordingly,533,2.7267272090265724
9557, nam,533,2.7267272090265724
28061, ribs,533,2.7267272090265724
7288, 55,533,2.7267272090265724
30525, historians,533,2.7267272090265724
48053, embarked,533,2.7267272090265724
14860,eenth,533,2.7267272090265724
22842,relations,533,2.7267272090265724
43866, eve,533,2.7267272090265724
16225, Victoria,533,2.7267272090265724
5538,igation,532,2.7259116322950483
19966,odox,532,2.7259116322950483
46156, hailed,532,2.7259116322950483
34633,thel,532,2.7259116322950483
38332,opo,532,2.7259116322950483
14975, physicians,532,2.7259116322950483
31915, contempor,532,2.7259116322950483
35025,pering,532,2.7259116322950483
14856,gathered,532,2.7259116322950483
46084, outlaw,532,2.7259116322950483
6820,dependent,532,2.7259116322950483
25438,Five,532,2.7259116322950483
11529,viously,532,2.7259116322950483
32713,ipation,532,2.7259116322950483
17023, rubber,532,2.7259116322950483
26300,pathy,532,2.7259116322950483
20367,iosity,532,2.7259116322950483
43098, sunt,532,2.7259116322950483
26792, Mak,531,2.725094521081469
24291, backwards,531,2.725094521081469
15748,ulse,531,2.725094521081469
30904, Thorn,531,2.725094521081469
3828, layer,531,2.725094521081469
44001,patri,531,2.725094521081469
7115, Association,531,2.725094521081469
21491, Orange,531,2.725094521081469
42766, nursery,531,2.725094521081469
12702, lifetime,531,2.725094521081469
48499,fourth,531,2.725094521081469
40790, worthless,531,2.725094521081469
17842, Between,531,2.725094521081469
5625, International,531,2.725094521081469
6889, vary,531,2.725094521081469
15505,minute,530,2.724275869600789
7384, assuming,530,2.724275869600789
27181,examination,530,2.724275869600789
20052, tire,530,2.724275869600789
10476, suppress,530,2.724275869600789
33174,represented,530,2.724275869600789
24259,ADE,530,2.724275869600789
11338, magazine,530,2.724275869600789
7741, resource,530,2.724275869600789
16486, lid,530,2.724275869600789
15939, Mountain,530,2.724275869600789
22159, dragon,530,2.724275869600789
8482, subt,529,2.7234556720351857
28590,ouncing,529,2.7234556720351857
20412, patches,529,2.7234556720351857
39018, jelly,529,2.7234556720351857
4095, devices,529,2.7234556720351857
21976, farms,529,2.7234556720351857
11840,OG,529,2.7234556720351857
23051,oux,529,2.7234556720351857
32237, Independence,529,2.7234556720351857
12485, associations,529,2.7234556720351857
9478, injuries,529,2.7234556720351857
10730,pool,529,2.7234556720351857
13326, entre,529,2.7234556720351857
20798, pigs,529,2.7234556720351857
37434, steer,529,2.7234556720351857
1006, gener,529,2.7234556720351857
27625, dex,529,2.7234556720351857
39079,lod,529,2.7234556720351857
50113,alus,529,2.7234556720351857
26883, odor,528,2.722633922533812
20733,prising,528,2.722633922533812
22071,breaking,528,2.722633922533812
40728,sand,528,2.722633922533812
44069, dun,528,2.722633922533812
41249, echoes,528,2.722633922533812
4036, ord,528,2.722633922533812
22751, CAR,528,2.722633922533812
18864, explosion,528,2.722633922533812
15742, outbreak,528,2.722633922533812
15237, advis,528,2.722633922533812
22800,China,528,2.722633922533812
24507,buck,528,2.722633922533812
14652,peror,528,2.722633922533812
37593, imposs,527,2.7218106152125467
32706, Sah,527,2.7218106152125467
47248,grow,527,2.7218106152125467
15084,incess,527,2.7218106152125467
36841, Benedict,527,2.7218106152125467
24764, malicious,527,2.7218106152125467
13057,edge,527,2.7218106152125467
18793, Hey,527,2.7218106152125467
15242,addy,527,2.7218106152125467
30909, clearer,527,2.7218106152125467
20378, Script,527,2.7218106152125467
16139, survived,527,2.7218106152125467
9984,ucks,527,2.7218106152125467
10801,points,527,2.7218106152125467
23020, rede,527,2.7218106152125467
10963, compensation,527,2.7218106152125467
48772,upe,527,2.7218106152125467
10597,asant,527,2.7218106152125467
14076, ya,526,2.7209857441537393
33272, endurance,526,2.7209857441537393
39795, Fernando,526,2.7209857441537393
14575,sembl,526,2.7209857441537393
26276, relay,526,2.7209857441537393
12201, flags,526,2.7209857441537393
23634, brake,526,2.7209857441537393
12727,aga,526,2.7209857441537393
43940, tribut,526,2.7209857441537393
40471, inconvenience,526,2.7209857441537393
25313,inde,525,2.720159303405957
13418, estimation,525,2.720159303405957
8347, Child,525,2.720159303405957
46577, revol,525,2.720159303405957
20576,Instead,525,2.720159303405957
25691, rip,525,2.720159303405957
6708,itory,525,2.720159303405957
44016, hypocr,525,2.720159303405957
30991,altern,525,2.720159303405957
8149, investment,525,2.720159303405957
33483,ruce,525,2.720159303405957
27953, heavier,525,2.720159303405957
30375, discovering,525,2.720159303405957
18288,western,525,2.720159303405957
7431, candidate,525,2.720159303405957
44354,Turk,525,2.720159303405957
43517, peered,525,2.720159303405957
31564, distracted,524,2.7193312869837265
22334,rones,524,2.7193312869837265
13657, transformed,524,2.7193312869837265
13692,cker,524,2.7193312869837265
28849, overlooked,524,2.7193312869837265
38287, hackers,524,2.7193312869837265
18985, Jonathan,524,2.7193312869837265
34612, supernatural,524,2.7193312869837265
6616, muscle,524,2.7193312869837265
32669,pure,524,2.7193312869837265
7754, Rad,524,2.7193312869837265
44340, Parties,524,2.7193312869837265
29608, lectures,524,2.7193312869837265
25147, disputed,524,2.7193312869837265
30906, knocking,524,2.7193312869837265
12539, dip,524,2.7193312869837265
20792,termin,524,2.7193312869837265
10119, loan,524,2.7193312869837265
5785,Reg,523,2.718501688867274
18738, accepting,523,2.718501688867274
6852, Div,523,2.718501688867274
24120, Upper,523,2.718501688867274
38565, beforehand,523,2.718501688867274
24537, innate,523,2.718501688867274
39696, fireplace,523,2.718501688867274
8508, compound,523,2.718501688867274
4362,orem,523,2.718501688867274
28134,umbs,523,2.718501688867274
30106, toes,523,2.718501688867274
11255, Walk,523,2.718501688867274
27481,directed,523,2.718501688867274
2723, correspond,523,2.718501688867274
13536, Adv,523,2.718501688867274
34034, ranch,523,2.718501688867274
7251, 65,523,2.718501688867274
34185,zar,522,2.717670503002262
19393,Gal,522,2.717670503002262
36606, Joyce,522,2.717670503002262
8333, practices,522,2.717670503002262
20672, Lower,522,2.717670503002262
25598,described,522,2.717670503002262
12939, chat,522,2.717670503002262
46225,York,522,2.717670503002262
2673,%),522,2.717670503002262
37473,capacity,522,2.717670503002262
13450, cot,522,2.717670503002262
49053,firm,522,2.717670503002262
11351,stable,522,2.717670503002262
27095,windows,522,2.717670503002262
29731, martial,522,2.717670503002262
9330, 85,522,2.717670503002262
31992, canon,521,2.7168377232995247
14142, actors,521,2.7168377232995247
6292,nam,521,2.7168377232995247
43035, pillar,521,2.7168377232995247
23809, reforms,521,2.7168377232995247
15240,usive,521,2.7168377232995247
16093, THAT,521,2.7168377232995247
16378,leading,521,2.7168377232995247
26203, Duncan,521,2.7168377232995247
15331, toss,521,2.7168377232995247
4807,Int,521,2.7168377232995247
39462,abouts,521,2.7168377232995247
43931,manship,521,2.7168377232995247
3505, princ,521,2.7168377232995247
5009,atin,521,2.7168377232995247
27965, brace,520,2.716003343634799
37281,urel,520,2.716003343634799
2334, caus,520,2.716003343634799
10753, females,520,2.716003343634799
24349,Jim,520,2.716003343634799
15493, Moh,520,2.716003343634799
27828, Reform,520,2.716003343634799
39969,powers,520,2.716003343634799
12135,activity,520,2.716003343634799
27366,falls,520,2.716003343634799
5508, spin,520,2.716003343634799
5630,ride,520,2.716003343634799
47974, Augustine,520,2.716003343634799
31054,itching,520,2.716003343634799
30855, reconc,520,2.716003343634799
9454, depression,520,2.716003343634799
18964, reflecting,520,2.716003343634799
39455,bod,519,2.7151673578484576
16824, Channel,519,2.7151673578484576
19793,orms,519,2.7151673578484576
46565,Gab,519,2.7151673578484576
5641,space,519,2.7151673578484576
27157,Bon,519,2.7151673578484576
1567,ived,519,2.7151673578484576
18702, premises,519,2.7151673578484576
38317, portraits,519,2.7151673578484576
1522,ittle,519,2.7151673578484576
45417, swine,519,2.7151673578484576
6514, fluid,519,2.7151673578484576
15251, apolog,519,2.7151673578484576
47156, muddy,519,2.7151673578484576
20362, attacking,519,2.7151673578484576
14011, indication,519,2.7151673578484576
6971,SU,519,2.7151673578484576
20355,preced,519,2.7151673578484576
20234,rowned,519,2.7151673578484576
49235,onsense,518,2.714329759745233
25347,Six,518,2.714329759745233
18461, manufactured,518,2.714329759745233
29751, banner,518,2.714329759745233
40457, adherent,518,2.714329759745233
4639,FL,518,2.714329759745233
32509, Gerald,518,2.714329759745233
46813,advanced,518,2.714329759745233
2803, factor,518,2.714329759745233
20039,esc,518,2.714329759745233
48334,pute,518,2.714329759745233
42012, robber,518,2.714329759745233
16209, impose,517,2.7134905430939424
25284, poles,517,2.7134905430939424
24013,mot,517,2.7134905430939424
31179, wipe,517,2.7134905430939424
4538,Sec,517,2.7134905430939424
23357, buzz,517,2.7134905430939424
19997, Bag,517,2.7134905430939424
23142, Soph,517,2.7134905430939424
29592, livestock,517,2.7134905430939424
38101, palms,517,2.7134905430939424
40294, squadron,516,2.7126497016272113
41741,escap,516,2.7126497016272113
7750,false,516,2.7126497016272113
14721,tain,516,2.7126497016272113
19346,San,516,2.7126497016272113
36367, productions,516,2.7126497016272113
17513, chopped,516,2.7126497016272113
29059,histor,516,2.7126497016272113
1788,lection,516,2.7126497016272113
40918,salt,516,2.7126497016272113
6014,Act,516,2.7126497016272113
35126, yearly,516,2.7126497016272113
20163, Campbell,515,2.711807229041191
43541, expressive,515,2.711807229041191
28173, honored,515,2.711807229041191
8461, poll,515,2.711807229041191
40747,uddled,515,2.711807229041191
31834,amba,515,2.711807229041191
31735, nowadays,515,2.711807229041191
30911,music,515,2.711807229041191
24925,community,515,2.711807229041191
13160, Inf,515,2.711807229041191
9435,án,515,2.711807229041191
10063, Blue,515,2.711807229041191
4478,init,515,2.711807229041191
25686, Mans,515,2.711807229041191
30307, accession,515,2.711807229041191
49273, unmistak,515,2.711807229041191
7118, sections,515,2.711807229041191
3400, provides,515,2.711807229041191
22098,Ep,515,2.711807229041191
9507,COM,514,2.710963118995276
17884,040,514,2.710963118995276
35897,LAND,514,2.710963118995276
37595, secrecy,514,2.710963118995276
7230, Flor,514,2.710963118995276
26393, WOR,514,2.710963118995276
22216, drought,514,2.710963118995276
5964,PO,514,2.710963118995276
25740,essel,514,2.710963118995276
38975, respectful,514,2.710963118995276
46883, Vine,514,2.710963118995276
29275, envelop,514,2.710963118995276
31262, gait,513,2.7101173651118162
42783, Eg,513,2.7101173651118162
21710, Clay,513,2.7101173651118162
40857,thren,513,2.7101173651118162
25945, entertaining,513,2.7101173651118162
13296, myth,513,2.7101173651118162
31805, Peru,513,2.7101173651118162
5659, programs,513,2.7101173651118162
48580, soot,513,2.7101173651118162
32114, replies,513,2.7101173651118162
9226,iden,513,2.7101173651118162
17326, baking,513,2.7101173651118162
21179,hide,513,2.7101173651118162
45512, piercing,513,2.7101173651118162
14137, drives,513,2.7101173651118162
25635, Ruth,513,2.7101173651118162
11868, turb,513,2.7101173651118162
18502,elles,512,2.709269960975831
28435, yelled,512,2.709269960975831
19195, statutes,512,2.709269960975831
7948, Tuesday,512,2.709269960975831
15280,owned,512,2.709269960975831
8801, Human,512,2.709269960975831
14626,try,512,2.709269960975831
15861,aco,512,2.709269960975831
41789, sturdy,512,2.709269960975831
30103,brook,512,2.709269960975831
7733, Work,512,2.709269960975831
21446, Bou,512,2.709269960975831
13138, packet,512,2.709269960975831
48130,affected,512,2.709269960975831
3244, exec,512,2.709269960975831
31404,antine,512,2.709269960975831
10406, Olymp,512,2.709269960975831
12242,hop,512,2.709269960975831
31283, sounding,512,2.709269960975831
22808, Liverpool,512,2.709269960975831
25068, loses,512,2.709269960975831
34719, reput,512,2.709269960975831
20296, lacked,511,2.708420900134713
11682,construction,511,2.708420900134713
16955, Charlie,511,2.708420900134713
3999,deed,511,2.708420900134713
12695,VE,511,2.708420900134713
16247,fly,511,2.708420900134713
